"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore","5,2-HCore"
1044,41,34,769,6707
1044,41,34,736,6090
1044,29,9,27,19
1044,37,21,214,825
1044,27,15,90,190
843,39,33,495,3135
814,39,33,495,3135
491,18,9,27,19
844,41,34,712,5933
727,23,9,27,19
767,30,16,124,302
745,25,15,90,190
726,22,9,27,19
721,21,0,0,0
215,6,3,0,0
244,12,9,27,19
1044,26,10,43,36
1044,17,10,43,36
1044,13,7,16,0
1044,14,6,9,0
1044,22,21,201,878
1044,22,21,201,991
1044,22,21,201,878
1044,22,21,189,665
1044,22,21,201,878
1044,22,21,201,878
1044,22,21,189,665
1044,22,21,201,878
1044,22,21,189,665
1044,7,0,0,0
1044,43,42,911,8837
1044,43,42,933,8899
1044,38,21,189,665
1044,43,42,897,8439
1044,25,9,39,32
1044,32,24,255,1067
1044,27,12,57,76
1044,43,42,1334,18201
1044,43,42,1283,16350
1044,38,12,71,123
1044,38,6,9,0
1044,42,39,920,9110
1044,38,15,101,228
1044,38,15,90,190
1044,38,15,90,190
1044,38,6,9,0
1044,38,3,0,0
1044,38,6,9,0
1044,38,13,79,131
1044,38,6,9,0
1044,22,21,189,665
1044,8,6,9,0
1044,40,21,227,934
1044,43,42,1197,15091
1044,40,9,27,19
1044,40,9,39,32
1044,42,39,939,9356
1044,40,12,55,76
1044,40,6,9,0
1044,40,9,27,19
1044,40,6,9,0
1044,40,15,90,190
1044,40,0,0,0
1044,40,6,9,0
1044,40,0,0,0
1044,40,3,0,0
1044,33,21,189,665
1044,38,33,736,6162
1044,36,29,436,2504
1044,38,33,616,4237
1044,38,33,650,4643
1044,36,28,419,2258
1044,31,18,139,414
1044,38,22,284,1202
1044,31,9,27,19
1044,38,33,775,6494
1044,28,12,54,76
1044,30,21,256,1107
1044,36,29,456,2629
1044,38,33,650,4724
1044,28,18,135,380
1044,38,33,694,5506
1044,28,12,54,76
1044,40,15,90,190
1044,40,15,90,190
1044,42,39,893,8317
1044,40,6,9,0
1044,40,15,101,228
1044,40,24,297,1461
1044,40,3,0,0
1044,40,15,125,285
1044,40,15,90,190
1044,40,6,9,0
1044,40,13,79,131
1044,40,0,0,0
1044,30,18,135,380
1044,14,9,27,19
1044,13,12,54,76
1044,11,9,27,19
1044,11,9,32,24
1044,10,9,27,19
1041,2,0,0,0
1044,31,21,189,665
1044,24,16,124,302
1044,32,21,189,665
1044,15,3,0,0
1044,17,9,27,19
1044,10,9,27,19
1044,36,29,397,2034
1044,33,24,252,1064
1044,24,12,54,76
1044,36,29,504,3037
1044,27,18,135,380
1044,28,18,135,380
1044,25,12,54,76
1044,38,33,599,3977
1044,19,6,9,0
1044,38,33,685,5047
1044,9,6,9,0
1044,28,18,135,380
1044,29,15,108,238
1044,38,33,722,5709
1044,13,12,54,76
1044,6,0,0,0
1044,16,6,9,0
1044,36,28,384,1992
1044,31,15,90,190
1041,5,3,0,0
1044,11,9,27,19
1044,13,9,27,19
1044,30,15,90,190
1044,14,3,0,0
1044,31,15,108,238
1041,2,0,0,0
1044,10,9,27,19
1044,10,9,27,19
1044,16,12,63,76
1044,10,9,27,19
1044,20,12,55,76
1044,6,0,0,0
1044,9,9,27,19
1044,10,9,27,19
1044,9,9,27,19
1044,10,9,27,19
1042,9,9,27,19
1044,10,9,27,19
1041,3,0,0,0
379,16,9,27,19
351,12,6,9,0
139,12,6,9,0
127,22,21,201,878
127,22,21,201,878
125,22,21,189,665
127,22,21,201,878
127,22,21,189,665
125,22,21,189,665
497,16,15,90,190
489,15,15,90,190
489,15,9,27,19
480,15,15,90,190
116,15,15,90,190
103,15,15,90,190
89,15,15,90,190
127,22,21,201,878
125,22,21,189,665
121,22,21,189,665
6,0,0,0,0
125,22,21,189,665
850,43,42,911,8837
847,43,42,878,8109
777,28,12,54,76
783,28,15,109,238
771,28,6,9,0
771,28,9,27,19
783,28,10,41,34
771,28,3,0,0
771,28,3,0,0
771,28,6,9,0
771,28,6,9,0
771,28,3,0,0
843,43,42,878,8109
735,25,12,57,76
739,27,12,76,116
729,23,12,54,76
729,23,12,54,76
729,23,12,54,76
737,32,24,252,1064
701,19,3,0,0
701,19,3,0,0
352,13,9,27,19
351,13,9,27,19
335,10,9,27,19
351,12,12,54,76
336,12,12,54,76
336,12,12,54,76
336,12,12,54,76
331,8,3,0,0
349,13,9,32,24
344,13,6,9,0
341,9,3,0,0
343,9,3,0,0
344,12,12,54,76
344,12,12,54,76
344,12,12,54,76
334,12,12,54,76
331,12,12,54,76
331,12,12,54,76
331,12,12,54,76
323,7,3,0,0
320,4,3,0,0
323,6,6,9,0
319,3,3,0,0
843,37,27,405,2354
668,23,13,79,131
676,24,18,147,424
668,22,13,96,178
576,23,13,79,131
584,22,13,79,131
208,17,12,54,76
236,18,18,135,380
206,18,18,135,380
206,18,18,135,380
206,18,18,135,380
197,18,18,135,380
197,18,18,135,380
197,18,18,135,380
168,18,18,135,380
168,18,18,135,380
168,18,18,135,380
858,43,42,1192,15091
843,35,18,135,380
844,42,39,963,9503
843,35,18,135,380
843,34,15,97,227
843,34,15,112,269
843,42,39,882,8226
843,35,15,120,306
843,34,15,90,190
843,31,6,9,0
843,34,13,101,210
609,10,3,0,0
619,13,9,27,19
619,13,6,9,0
608,9,3,0,0
600,4,0,0,0
599,5,3,0,0
615,13,9,27,19
615,13,6,9,0
760,27,15,97,227
764,29,15,112,269
625,17,13,79,131
615,7,3,0,0
615,7,3,0,0
618,15,12,54,76
632,18,12,78,127
618,15,12,54,76
598,2,0,0,0
616,13,9,27,19
632,12,0,0,0
618,13,9,27,19
615,13,6,9,0
615,13,9,27,19
615,16,12,54,76
598,3,3,0,0
615,15,12,54,76
603,12,12,54,76
596,0,0,0,0
598,4,3,0,0
598,4,3,0,0
599,4,3,0,0
601,8,6,9,0
615,15,12,54,76
601,6,3,0,0
598,4,3,0,0
737,33,21,200,704
539,12,3,0,0
829,32,21,189,665
843,42,39,912,8613
816,29,9,27,19
823,32,15,90,190
812,26,0,0,0
725,31,21,189,665
535,15,9,27,19
531,12,12,54,76
520,12,12,54,76
520,12,12,54,76
520,12,12,54,76
713,30,15,97,227
717,30,15,112,269
511,3,0,0,0
523,12,12,54,76
523,12,12,54,76
523,12,12,54,76
520,12,12,54,76
520,12,12,54,76
520,12,12,54,76
520,12,12,54,76
520,12,12,54,76
520,12,12,54,76
511,5,3,0,0
534,16,12,54,76
520,10,6,9,0
508,3,3,0,0
510,6,0,0,0
513,12,12,54,76
513,12,12,54,76
513,12,12,54,76
333,13,9,27,19
84,10,9,27,19
701,36,29,393,2124
719,38,33,579,3808
657,28,18,135,380
653,28,18,135,380
653,26,12,63,85
756,38,33,640,4614
636,24,6,9,0
641,24,9,27,19
466,9,9,27,19
466,9,9,27,19
466,9,9,27,19
670,36,31,518,3189
639,36,33,556,3799
629,34,27,384,1992
631,36,33,551,3698
705,36,33,668,5444
564,24,15,90,190
696,38,36,717,5826
664,38,36,684,5213
723,38,36,787,7289
670,38,36,652,4832
627,28,18,135,380
727,38,36,783,7313
602,20,3,0,0
687,36,27,324,1596
505,17,9,27,19
537,22,15,90,190
633,38,36,639,4963
705,38,36,758,6999
624,34,30,463,2798
705,36,30,504,3391
498,17,15,90,208
489,15,15,90,190
705,38,36,662,5658
555,24,15,90,190
477,9,3,0,0
480,15,15,90,190
488,15,12,54,76
489,13,9,37,30
483,13,9,37,30
480,11,9,27,19
660,29,9,27,19
466,9,9,27,19
466,9,9,27,19
466,9,9,27,19
476,8,3,0,0
489,14,9,27,19
476,11,9,27,19
454,0,0,0,0
461,4,3,0,0
49,8,3,0,0
331,18,12,54,76
274,11,9,27,19
111,11,9,27,19
103,8,6,9,0
43,8,6,9,0
76,5,3,0,0
19,1,0,0,0
15,0,0,0,0
508,28,18,135,380
322,15,9,27,19
554,36,29,385,1993
612,36,29,456,2629
274,13,12,54,76
292,13,12,64,113
477,27,18,135,380
647,38,33,616,4410
261,7,3,0,0
289,13,12,54,76
289,13,9,27,19
687,29,15,90,190
699,29,21,189,665
514,8,0,0,0
691,29,15,90,190
518,15,3,0,0
525,17,13,79,131
547,20,12,54,76
505,4,3,0,0
505,4,0,0,0
505,4,0,0,0
514,16,15,90,190
524,16,12,63,82
514,16,15,96,262
514,15,12,54,76
514,16,15,96,262
512,15,6,9,0
514,16,15,90,190
514,16,15,96,262
514,16,15,96,262
512,16,15,90,190
512,16,15,90,190
512,16,15,90,190
512,16,15,90,190
518,15,12,54,76
516,15,6,9,0
512,16,15,96,262
512,16,15,90,190
512,16,15,96,262
512,16,15,96,262
504,3,3,0,0
504,3,3,0,0
512,16,15,90,190
512,16,15,96,262
512,16,15,96,262
512,16,15,90,190
512,16,15,90,190
504,2,0,0,0
512,16,15,96,262
92,5,3,0,0
94,8,6,9,0
31,2,0,0,0
27,9,9,27,19
62,11,9,27,19
55,10,9,27,19
58,10,9,32,24
39,10,9,27,19
48,6,6,9,0
46,5,3,0,0
47,6,6,9,0
47,6,6,9,0
493,26,12,54,76
551,31,21,189,665
140,12,9,27,19
102,9,9,27,19
140,12,9,27,19
486,36,31,473,2808
400,24,12,54,76
588,36,31,595,3945
415,36,33,495,3135
315,20,12,54,76
315,20,12,54,76
547,36,33,609,4434
386,33,27,324,1596
534,34,27,384,1992
538,36,33,537,3619
297,23,15,90,190
181,12,12,54,76
483,25,12,54,76
6,3,3,0,0
431,27,18,135,380
279,19,15,90,190
70,13,12,54,76
216,9,6,9,0
524,38,36,663,5011
618,38,36,746,6842
584,38,36,728,6145
213,7,3,0,0
71,10,9,27,19
131,3,3,0,0
590,38,36,710,5736
535,29,15,108,238
538,38,36,639,4963
281,16,3,0,0
181,12,12,54,76
521,34,30,463,2798
425,20,9,27,19
191,13,6,14,0
141,9,6,9,0
191,13,9,27,19
75,15,15,90,190
24,4,3,0,0
67,9,9,27,19
52,10,9,27,19
17,6,6,9,0
103,15,15,90,190
73,12,12,54,76
73,12,12,54,76
73,12,12,54,76
54,12,12,54,76
54,12,12,54,76
54,12,12,54,76
45,7,3,0,0
322,16,12,54,76
86,9,6,9,0
7,3,3,0,0
31,3,3,0,0
65,9,9,27,19
115,10,9,27,19
64,9,9,27,19
114,10,9,27,19
63,9,9,27,19
113,10,9,27,19
51,3,3,0,0
115,11,9,27,19
45,3,3,0,0
45,3,3,0,0
45,3,3,0,0
45,3,3,0,0
76,11,9,27,19
65,12,12,54,76
65,12,12,54,76
65,12,12,54,76
142,15,12,54,76
102,12,12,54,76
142,15,12,54,76
152,18,18,135,380
152,18,18,135,380
152,18,18,135,380
123,18,18,135,380
123,18,18,135,380
123,18,18,135,380
34,1,0,0,0
27,9,9,27,19
81,2,0,0,0
15,6,6,9,0
17,6,6,9,0
17,6,6,9,0
63,6,6,9,0
25,6,6,9,0
70,7,6,9,0
33,6,6,9,0
33,6,6,9,0
33,6,6,9,0
17,6,6,9,0
15,6,6,9,0
45,12,12,54,76
48,12,12,54,76
48,12,12,54,76
86,9,9,27,19
33,9,9,27,19
85,9,9,27,19
96,16,15,90,190
96,16,15,90,190
96,16,15,90,190
96,16,15,90,190
115,13,12,63,106
109,11,6,9,0
111,13,12,54,76
96,16,15,96,262
96,16,15,90,190
96,16,15,96,262
96,16,15,96,262
95,13,12,54,76
96,16,15,90,190
96,16,15,96,262
96,16,15,96,262
96,16,15,90,190
96,16,15,90,190
96,16,15,96,262
70,7,6,9,0
72,16,15,90,190
72,16,15,90,190
72,16,15,90,190
72,16,15,90,190
72,16,15,90,190
72,16,15,90,190
46,12,12,54,76
67,8,6,9,0
95,13,12,54,76
84,9,9,27,19
45,12,12,54,76
93,12,12,54,76
21,4,3,0,0
14,4,3,0,0
17,4,3,0,0
115,18,18,135,380
115,18,18,135,380
115,18,18,135,380
20,4,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
11,3,3,0,0
15,6,6,9,0
7,3,3,0,0
81,18,18,135,380
72,16,15,90,190
72,16,15,96,262
72,16,15,96,262
72,16,15,90,190
72,16,15,90,190
72,16,15,96,262
72,16,15,90,190
72,16,15,90,190
72,16,15,96,262
72,16,15,90,190
21,6,6,9,0
8,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
