"0,2-HhIndex","1,2-HhIndex","3,2-HhIndex","4,2-HhIndex","5,2-HhIndex"
596,2,0,0,0
616,15,9,18,19
641,12,0,0,0
617,15,9,18,19
612,13,6,9,0
613,14,9,18,19
616,16,12,30,34
596,3,3,0,0
617,15,12,30,34
600,12,12,30,34
596,0,0,0,0
596,4,3,0,0
596,5,3,0,0
598,6,3,0,0
600,8,6,9,0
617,15,12,30,34
599,7,3,0,0
596,4,3,0,0
722,37,21,93,133
538,12,3,0,0
852,36,21,84,119
966,52,42,378,819
837,29,9,18,19
845,34,15,45,55
836,26,0,0,0
710,35,21,84,119
536,15,9,18,19
527,16,12,43,43
512,13,12,30,34
512,13,12,30,34
512,13,12,30,34
696,31,15,54,70
701,33,15,63,79
509,3,0,0,0
521,13,12,30,34
521,13,12,30,34
521,13,12,30,34
517,12,12,30,34
517,12,12,30,34
519,12,12,30,34
515,12,12,30,34
518,12,12,30,34
518,12,12,30,34
508,5,3,0,0
534,16,12,30,34
519,10,6,9,0
505,3,3,0,0
505,6,0,0,0
505,12,12,30,34
505,12,12,30,34
505,12,12,30,34
320,15,9,18,19
75,10,9,18,19
706,39,30,162,274
744,43,34,227,428
652,30,18,63,83
649,30,18,63,83
649,27,12,35,38
800,46,37,261,506
632,24,6,9,0
637,24,9,18,19
461,9,9,18,19
461,9,9,18,19
461,9,9,18,19
675,42,33,216,385
632,42,34,228,429
616,36,27,159,264
618,39,33,225,418
731,45,36,314,612
555,25,15,45,55
708,44,39,300,610
670,44,39,270,545
761,48,42,344,746
679,44,36,264,520
617,29,18,63,83
765,49,41,369,773
599,20,3,0,0
700,38,27,135,219
501,17,9,18,19
522,22,15,45,55
621,41,36,267,532
734,46,39,342,725
604,37,30,192,340
724,41,33,222,404
489,20,15,55,70
481,17,15,45,55
725,44,38,300,608
539,24,15,45,55
472,9,3,0,0
472,16,15,45,55
481,15,12,30,34
484,14,9,27,24
474,13,9,27,21
472,11,9,18,19
672,29,9,18,19
458,9,9,18,19
458,9,9,18,19
458,9,9,18,19
472,8,3,0,0
486,14,9,18,19
471,11,9,18,19
454,0,0,0,0
457,4,3,0,0
42,8,3,0,0
310,18,12,33,34
262,11,9,18,19
97,11,9,18,19
94,9,6,9,0
34,8,6,9,0
71,5,3,0,0
18,1,0,0,0
15,0,0,0,0
479,29,18,63,83
304,15,9,18,19
530,37,29,159,264
600,40,30,189,328
262,13,12,30,34
278,15,12,42,49
455,27,18,63,83
647,42,36,258,493
254,7,3,0,0
276,13,12,30,34
276,13,9,18,19
671,31,15,45,55
681,32,21,84,119
525,8,0,0,0
674,31,15,45,55
528,17,3,0,0
548,18,14,42,49
558,24,12,30,34
504,4,3,0,0
504,4,0,0,0
504,4,0,0,0
510,17,15,47,55
536,24,12,37,39
509,18,15,60,76
509,18,12,30,34
509,18,15,60,76
509,15,6,9,0
509,16,15,45,55
509,18,15,60,76
509,18,15,60,76
504,16,15,45,55
504,16,15,45,55
504,16,15,45,55
504,16,15,45,55
525,18,12,30,34
525,15,6,9,0
502,16,15,60,76
502,16,15,45,55
502,16,15,60,76
502,16,15,60,76
502,3,3,0,0
502,3,3,0,0
502,16,15,45,55
502,16,15,60,76
502,16,15,60,76
502,16,15,45,55
502,16,15,45,55
502,2,0,0,0
502,16,15,60,76
87,5,3,0,0
87,8,6,9,0
29,2,0,0,0
18,9,9,18,19
52,12,9,18,19
45,10,9,18,19
47,11,9,27,19
29,10,9,18,19
44,6,6,9,0
41,5,3,0,0
42,6,6,9,0
42,6,6,9,0
468,26,12,30,34
536,32,21,84,119
126,12,9,18,19
93,9,9,18,19
126,12,9,18,19
452,40,33,192,340
381,24,12,30,34
571,43,33,249,457
383,37,33,198,363
293,21,12,30,34
293,21,12,30,34
526,42,36,258,494
355,33,27,135,219
505,36,27,159,264
509,40,33,225,418
275,23,15,45,55
169,12,12,30,34
458,25,12,30,34
3,3,3,0,0
403,28,18,63,83
260,19,15,45,55
57,13,12,30,34
207,9,6,9,0
489,43,37,267,532
603,46,41,339,710
563,44,39,306,635
206,7,3,0,0
61,10,9,18,19
128,3,3,0,0
573,44,39,300,608
513,29,15,54,70
512,42,36,267,532
265,16,3,0,0
170,12,12,30,34
489,36,30,192,340
406,20,9,18,19
176,13,6,11,0
131,9,6,9,0
176,14,9,19,19
59,15,15,45,55
20,4,3,0,0
58,9,9,18,19
42,10,9,18,19
11,6,6,9,0
89,15,15,45,55
63,12,12,30,34
63,12,12,30,34
62,12,12,30,34
45,12,12,30,34
44,12,12,30,34
44,12,12,30,34
38,7,3,0,0
306,16,12,30,34
77,9,6,9,0
4,3,3,0,0
28,3,3,0,0
58,9,9,18,19
103,10,9,18,19
56,9,9,18,19
101,10,9,18,19
54,9,9,18,19
99,10,9,18,19
48,3,3,0,0
104,11,9,18,19
43,3,3,0,0
42,3,3,0,0
42,3,3,0,0
42,3,3,0,0
66,11,9,18,19
56,12,12,30,34
56,12,12,30,34
56,12,12,30,34
128,15,12,30,34
91,12,12,30,34
128,15,12,30,34
133,18,18,63,83
133,18,18,63,83
133,18,18,63,83
109,18,18,63,83
109,18,18,63,83
109,18,18,63,83
33,1,0,0,0
18,9,9,18,19
79,2,0,0,0
9,6,6,9,0
12,6,6,9,0
12,6,6,9,0
57,6,6,9,0
19,6,6,9,0
63,7,6,9,0
27,6,6,9,0
27,6,6,9,0
27,6,6,9,0
12,6,6,9,0
9,6,6,9,0
33,12,12,30,34
38,12,12,30,34
38,12,12,30,34
79,9,9,18,19
24,9,9,18,19
77,9,9,18,19
84,16,15,45,55
84,16,15,45,55
84,16,15,45,55
84,16,15,45,55
113,14,12,42,49
112,11,6,9,0
113,13,12,30,34
83,16,15,60,76
81,16,15,45,55
83,16,15,60,76
83,16,15,60,76
83,13,12,30,34
81,16,15,45,55
83,16,15,60,76
83,16,15,60,76
81,16,15,45,55
81,16,15,45,55
83,16,15,60,76
62,7,6,9,0
60,16,15,45,55
60,16,15,45,55
60,16,15,45,55
60,16,15,45,55
60,16,15,45,55
60,16,15,45,55
35,12,12,30,34
59,8,6,9,0
83,13,12,30,34
75,9,9,18,19
33,12,12,30,34
84,12,12,30,34
16,5,3,0,0
10,4,3,0,0
14,4,3,0,0
99,18,18,63,83
99,18,18,63,83
99,18,18,63,83
16,4,3,0,0
9,6,6,9,0
10,6,6,9,0
10,6,6,9,0
9,6,6,9,0
8,3,3,0,0
10,6,6,9,0
4,3,3,0,0
63,18,18,63,83
56,16,15,45,55
60,16,15,60,76
60,16,15,60,76
56,16,15,45,55
56,16,15,45,55
60,16,15,60,76
56,16,15,45,55
56,16,15,45,55
60,16,15,60,76
56,16,15,45,55
15,6,6,9,0
5,3,3,0,0
0,0,0,0,0
3,3,3,0,0
0,0,0,0,0
